unsc,altlex,unsc-debates_00001,0,42-43-44,this-is-why,Contingency,0.8578,Contingency.Cause,0.8973
unsc,altlex,unsc-debates_00005,5,284,requires,Contingency,0.8634,Contingency.Cause,0.6437
unsc,altlex,unsc-debates_00005,5,309-314,this-requires,Contingency,0.6979,Contingency.Cause,0.5992
unsc,altlex,unsc-debates_00005,6,384-385,that-places,Contingency,0.6973,Contingency.Cause,0.7945
unsc,altlex,unsc-debates_00006,4,373-374-375,our-aim-is,Contingency,0.8427,Contingency.Cause,0.6198
unsc,altlex,unsc-debates_00007,7,694,not,Expansion,0.7663,Expansion.Substitution,0.7306
unsc,altlex,unsc-debates_00011,5,436-437,resulting-in,Contingency,0.8379,Contingency.Cause,0.7802
unsc,altlex,unsc-debates_00011,8,762-763-764,in-that-context,Expansion,0.4171,Contingency.Cause,0.1697
unsc,altlex,unsc-debates_00011,9,920-921-922,in-that-context,Contingency,0.5912,Contingency.Cause,0.5281
unsc,altlex,unsc-debates_00013,4,412,affecting,Contingency,0.8656,Contingency.Cause,0.8308
unsc,altlex,unsc-debates_00013,4,441,affecting,Contingency,0.903,Contingency.Cause,0.8977
unsc,altlex,unsc-debates_00013,8,831,not,Expansion,0.9002,Expansion.Substitution,0.8395
unsc,altlex,unsc-debates_00013,12,1171-1172-1173-1174-1175,that-paves-the-way-for,Contingency,0.7501,Contingency.Cause,0.697
unsc,altlex,unsc-debates_00019,3,345-346-347,in-that-respect,Contingency,0.4346,Contingency.Cause,0.45
unsc,altlex,unsc-debates_00026,6,441-442-443,on-this-basis,Contingency,0.7705,Contingency.Cause,0.7065
unsc,altlex,unsc-debates_00026,13,927-928-929,in-this-context,Contingency,0.3507,Contingency.Cause,0.3735
unsc,altlex,unsc-debates_00028,1,137,particularly,Expansion,0.9726,Expansion.Level-of-detail,0.8457
unsc,altlex,unsc-debates_00030,4,368,causing,Contingency,0.8467,Contingency.Cause,0.7193
unsc,altlex,unsc-debates_00030,11,1072,hindering,Contingency,0.9373,Contingency.Cause,0.9265
unsc,altlex,unsc-debates_00030,15,1454-1455-1456-1457,his-aim-will-be,Contingency,0.5833,Contingency.Cause,0.5634
unsc,altlex,unsc-debates_00030,18,1911-1912-1913-1914-1915-1916,the-growing-number-of-incidents-indicates,Contingency,0.702,Contingency.Cause,0.8245
unsc,altlex,unsc-debates_00030,26,2517-2518-2519,in-that-context,Expansion,0.4025,Contingency.Cause,0.2995
unsc,altlex,unsc-debates_00030,27,2662,causing,Contingency,0.937,Contingency.Cause,0.9386
unsc,altlex,unsc-debates_00030,29,2879,killing,Contingency,0.7905,Contingency.Cause,0.8398
unsc,altlex,unsc-debates_00031,4,495,including,Expansion,0.8711,Expansion.Level-of-detail,0.2853
unsc,altlex,unsc-debates_00031,13,1187,not,Expansion,0.9035,Expansion.Substitution,0.7229
unsc,altlex,unsc-debates_00033,2,155-156,leading-to,Contingency,0.7285,Contingency.Cause,0.7115
unsc,altlex,unsc-debates_00033,2,210-211-212,which-led-to,Contingency,0.6705,Contingency.Cause,0.6319
unsc,altlex,unsc-debates_00033,5,395-396-397-398,this-is-due-to,Contingency,0.8546,Contingency.Cause,0.8391
unsc,altlex,unsc-debates_00034,1,241-242-243,since-that-time,Temporal,0.9304,Temporal.Synchronous,0.5975
unsc,altlex,unsc-debates_00034,4,505,jeopardizing,Contingency,0.8974,Contingency.Cause,0.8842
unsc,altlex,unsc-debates_00034,5,544,situation,Expansion,0.3151,Expansion.Level-of-detail,0.1301
