unsc,explicit,unsc-debates_00000,0,46,also,Expansion,0.9475,Expansion.Conjunction,0.9682
unsc,explicit,unsc-debates_00000,0,60,also,Expansion,0.9121,Expansion.Conjunction,0.9048
unsc,explicit,unsc-debates_00000,1,127,also,Expansion,0.983,Expansion.Conjunction,0.9873
unsc,explicit,unsc-debates_00000,2,215,therefore,Contingency,0.7717,Contingency.Cause,0.6177
unsc,explicit,unsc-debates_00000,2,173-174,even-though,Comparison,0.9105,Comparison.Concession,0.9143
unsc,explicit,unsc-debates_00000,3,234,but,Comparison,0.8973,Comparison.Concession,0.7904
unsc,explicit,unsc-debates_00000,4,299,but,Comparison,0.7209,Comparison.Concession,0.6022
unsc,explicit,unsc-debates_00000,5,448,but,Comparison,0.9037,Comparison.Concession,0.8128
unsc,explicit,unsc-debates_00000,6,588,if,Contingency,0.8365,Contingency.Condition,0.8481
unsc,explicit,unsc-debates_00000,6,601,or,Expansion,0.9539,Expansion.Conjunction,0.8067
unsc,explicit,unsc-debates_00000,6,556-557,by-contrast,Comparison,0.8727,Comparison.Contrast,0.8634
unsc,explicit,unsc-debates_00000,7,668-669,so-that,Contingency,0.7935,Contingency.Purpose,0.6097
unsc,explicit,unsc-debates_00000,8,732,also,Expansion,0.9205,Expansion.Conjunction,0.9362
unsc,explicit,unsc-debates_00000,9,786,but,Comparison,0.9607,Comparison.Concession,0.9574
unsc,explicit,unsc-debates_00000,9,843,and,Expansion,0.8593,Expansion.Conjunction,0.8783
unsc,explicit,unsc-debates_00000,11,925,also,Expansion,0.9592,Expansion.Conjunction,0.9703
unsc,explicit,unsc-debates_00000,12,985,but,Comparison,0.9065,Comparison.Concession,0.8582
unsc,explicit,unsc-debates_00001,1,99,however,Comparison,0.9569,Comparison.Concession,0.8721
unsc,explicit,unsc-debates_00001,1,135,and,Expansion,0.7615,Expansion.Conjunction,0.7021
unsc,explicit,unsc-debates_00001,1,142,and,Expansion,0.9011,Expansion.Conjunction,0.8746
unsc,explicit,unsc-debates_00001,1,144,therefore,Contingency,0.8407,Contingency.Cause,0.89
unsc,explicit,unsc-debates_00001,1,165,if,Contingency,0.8041,Contingency.Condition,0.8009
unsc,explicit,unsc-debates_00001,2,210,and,Expansion,0.9355,Expansion.Conjunction,0.9307
unsc,explicit,unsc-debates_00001,2,213,therefore,Contingency,0.8121,Contingency.Cause,0.7946
unsc,explicit,unsc-debates_00001,2,236,and,Expansion,0.8896,Expansion.Conjunction,0.8869
unsc,explicit,unsc-debates_00001,3,242,finally,Expansion,0.7394,Expansion.Conjunction,0.6689
unsc,explicit,unsc-debates_00001,3,244,by,Expansion,0.5447,Expansion.Manner,0.4889
unsc,explicit,unsc-debates_00003,2,31,thus,Contingency,0.8461,Contingency.Cause,0.8011
unsc,explicit,unsc-debates_00005,1,60,also,Expansion,0.9456,Expansion.Conjunction,0.9288
unsc,explicit,unsc-debates_00005,2,118,and,Expansion,0.9409,Expansion.Conjunction,0.9375
unsc,explicit,unsc-debates_00005,3,161,also,Expansion,0.9461,Expansion.Conjunction,0.9235
unsc,explicit,unsc-debates_00005,5,271,and,Expansion,0.9042,Expansion.Conjunction,0.9039
unsc,explicit,unsc-debates_00005,5,301-302,in-order,Contingency,0.7365,Contingency.Purpose,0.9113
unsc,explicit,unsc-debates_00005,5,343-344,in-order,Contingency,0.7163,Contingency.Purpose,0.6879
unsc,explicit,unsc-debates_00005,6,405,by,Expansion,0.7801,Expansion.Manner,0.6358
unsc,explicit,unsc-debates_00005,6,418-419-420,as-soon-as,Temporal,0.8903,Temporal.Synchronous,0.4379
unsc,explicit,unsc-debates_00005,8,535,thus,Contingency,0.7968,Contingency.Cause,0.7962
unsc,explicit,unsc-debates_00005,8,553,and,Expansion,0.8482,Expansion.Conjunction,0.8141
unsc,explicit,unsc-debates_00005,8,596,and,Expansion,0.8494,Expansion.Conjunction,0.8658
unsc,explicit,unsc-debates_00005,8,652-653,so-that,Contingency,0.8734,Contingency.Purpose,0.5861
unsc,explicit,unsc-debates_00005,9,686-687,so-that,Contingency,0.9241,Contingency.Purpose,0.9036
unsc,explicit,unsc-debates_00006,0,31,also,Expansion,0.8976,Expansion.Conjunction,0.9085
unsc,explicit,unsc-debates_00006,1,87,and,Expansion,0.8571,Expansion.Conjunction,0.8082
unsc,explicit,unsc-debates_00006,1,127,and,Expansion,0.8994,Expansion.Conjunction,0.8467
unsc,explicit,unsc-debates_00006,2,173,yet,Comparison,0.9424,Comparison.Concession,0.8881
unsc,explicit,unsc-debates_00006,2,234,and,Expansion,0.8267,Expansion.Conjunction,0.7961
unsc,explicit,unsc-debates_00006,2,247-248,as-well,Expansion,0.8674,Expansion.Conjunction,0.7465
unsc,explicit,unsc-debates_00006,3,250,indeed,Expansion,0.5864,Expansion.Conjunction,0.381
unsc,explicit,unsc-debates_00006,5,632,also,Expansion,0.9455,Expansion.Conjunction,0.9142
unsc,explicit,unsc-debates_00006,5,659-660,in-order,Contingency,0.8797,Contingency.Purpose,0.7806
unsc,explicit,unsc-debates_00006,6,697,however,Comparison,0.945,Comparison.Concession,0.7803
unsc,explicit,unsc-debates_00006,6,711,as,Temporal,0.6545,Temporal.Synchronous,0.7428
unsc,explicit,unsc-debates_00006,6,778,and,Expansion,0.9495,Expansion.Conjunction,0.9366
