aes,explicit,asap-aes_00000,0,66,because,Contingency,0.9415,Contingency.Cause,0.9301
aes,explicit,asap-aes_00000,0,86,and,Expansion,0.8569,Expansion.Conjunction,0.8463
aes,explicit,asap-aes_00000,1,135,if,Contingency,0.8686,Contingency.Condition,0.9254
aes,explicit,asap-aes_00000,1,141,and,Expansion,0.8788,Expansion.Conjunction,0.8439
aes,explicit,asap-aes_00000,1,184,so,Contingency,0.8802,Contingency.Cause,0.865
aes,explicit,asap-aes_00000,1,191,by,Expansion,0.6692,Expansion.Manner,0.6824
aes,explicit,asap-aes_00000,1,195-196,just-because,Contingency,0.7727,Contingency.Cause,0.5768
aes,explicit,asap-aes_00000,2,226,but,Comparison,0.8867,Comparison.Concession,0.6925
aes,explicit,asap-aes_00000,2,238,because,Contingency,0.8952,Contingency.Cause,0.8939
aes,explicit,asap-aes_00000,2,244,and,Expansion,0.8263,Expansion.Conjunction,0.8209
aes,explicit,asap-aes_00000,2,259,because,Contingency,0.9072,Contingency.Cause,0.885
aes,explicit,asap-aes_00000,2,281,and,Expansion,0.8667,Expansion.Conjunction,0.8407
aes,explicit,asap-aes_00000,2,316,and,Expansion,0.8589,Expansion.Conjunction,0.7922
aes,explicit,asap-aes_00000,3,335,for,Contingency,0.6766,Contingency.Purpose,0.4517
aes,explicit,asap-aes_00000,3,344-356,if-then,Contingency,0.7064,Contingency.Condition,0.7189
aes,explicit,asap-aes_00000,4,397-413,if-then,Contingency,0.8285,Contingency.Condition,0.879
aes,explicit,asap-aes_00001,0,10,but,Comparison,0.8881,Comparison.Concession,0.8205
aes,explicit,asap-aes_00001,1,123,but,Comparison,0.9179,Comparison.Concession,0.8834
aes,explicit,asap-aes_00001,1,154,but,Comparison,0.8924,Comparison.Concession,0.5261
aes,explicit,asap-aes_00001,1,173,if,Contingency,0.9098,Contingency.Condition,0.9022
aes,explicit,asap-aes_00001,1,186,because,Contingency,0.8885,Contingency.Cause,0.8597
aes,explicit,asap-aes_00001,1,83-94,if-then,Contingency,0.8593,Contingency.Condition,0.9237
aes,explicit,asap-aes_00001,2,210,although,Comparison,0.8919,Comparison.Concession,0.7901
aes,explicit,asap-aes_00001,2,234,before,Temporal,0.7972,Temporal.Asynchronous,0.7682
aes,explicit,asap-aes_00002,1,15,or,Expansion,0.7185,Expansion.Disjunction,0.6756
aes,explicit,asap-aes_00002,1,32,but,Comparison,0.9403,Comparison.Concession,0.7405
aes,explicit,asap-aes_00002,1,49,and,Expansion,0.8151,Expansion.Conjunction,0.7725
aes,explicit,asap-aes_00002,2,127,and,Expansion,0.8805,Expansion.Conjunction,0.8846
aes,explicit,asap-aes_00002,2,137,if,Contingency,0.9042,Contingency.Condition,0.9019
aes,explicit,asap-aes_00002,2,177,then,Temporal,0.5225,Temporal.Asynchronous,0.5857
aes,explicit,asap-aes_00002,2,190,or,Expansion,0.9682,Expansion.Conjunction,0.9085
aes,explicit,asap-aes_00002,3,248,for,Contingency,0.8649,Contingency.Cause,0.7067
aes,explicit,asap-aes_00002,3,254,and,Expansion,0.9207,Expansion.Conjunction,0.9265
aes,explicit,asap-aes_00002,4,328,but,Comparison,0.9079,Comparison.Concession,0.7512
aes,explicit,asap-aes_00002,4,388,if,Contingency,0.93,Contingency.Condition,0.9266
aes,explicit,asap-aes_00002,4,395,and,Expansion,0.8795,Expansion.Conjunction,0.8462
aes,explicit,asap-aes_00002,4,407,and,Expansion,0.9143,Expansion.Conjunction,0.9122
aes,explicit,asap-aes_00002,4,422,and,Expansion,0.8529,Expansion.Conjunction,0.8458
aes,explicit,asap-aes_00002,4,431,for,Expansion,0.4598,Contingency.Cause,0.2728
aes,explicit,asap-aes_00002,5,493,but,Comparison,0.9262,Comparison.Concession,0.855
aes,explicit,asap-aes_00003,0,20,and,Expansion,0.9379,Expansion.Conjunction,0.9453
aes,explicit,asap-aes_00003,0,31,or,Expansion,0.9057,Expansion.Conjunction,0.7206
aes,explicit,asap-aes_00003,0,35,and,Expansion,0.9011,Expansion.Conjunction,0.9222
aes,explicit,asap-aes_00003,1,58,but,Comparison,0.8907,Comparison.Concession,0.6419
aes,explicit,asap-aes_00003,1,74,but,Comparison,0.9645,Comparison.Concession,0.9057
aes,explicit,asap-aes_00003,1,77,if,Contingency,0.6544,Contingency.Condition,0.7049
aes,explicit,asap-aes_00003,1,90,and,Expansion,0.8144,Expansion.Conjunction,0.8622
aes,explicit,asap-aes_00003,1,59-62,if-then,Contingency,0.8681,Contingency.Condition,0.8992
aes,explicit,asap-aes_00003,2,123,and,Expansion,0.9058,Expansion.Conjunction,0.8967
aes,explicit,asap-aes_00003,2,131,because,Contingency,0.785,Contingency.Cause,0.7517
aes,explicit,asap-aes_00003,2,142,and,Expansion,0.9523,Expansion.Conjunction,0.9752
aes,explicit,asap-aes_00003,2,148,if,Contingency,0.7921,Contingency.Condition,0.6861
aes,explicit,asap-aes_00003,2,156,because,Contingency,0.86,Contingency.Cause,0.8555
aes,explicit,asap-aes_00003,2,96-114,if-then,Contingency,0.7322,Contingency.Condition,0.658
aes,explicit,asap-aes_00003,3,178,or,Expansion,0.7562,Expansion.Disjunction,0.5655
aes,explicit,asap-aes_00003,3,184,but,Comparison,0.8379,Comparison.Concession,0.566
aes,explicit,asap-aes_00003,3,185,then,Temporal,0.3874,Temporal.Asynchronous,0.1586
aes,explicit,asap-aes_00003,4,204,if,Contingency,0.9081,Contingency.Condition,0.8495
aes,explicit,asap-aes_00003,4,209,and,Expansion,0.8987,Expansion.Conjunction,0.8761
aes,explicit,asap-aes_00003,4,218,and,Expansion,0.8362,Expansion.Conjunction,0.8584
aes,explicit,asap-aes_00003,4,225,but,Comparison,0.9706,Comparison.Concession,0.7567
aes,explicit,asap-aes_00003,4,238,and,Expansion,0.9472,Expansion.Conjunction,0.9357
aes,explicit,asap-aes_00003,4,246,if,Contingency,0.7475,Contingency.Condition,0.7591
aes,explicit,asap-aes_00003,4,226-231,if-then,Contingency,0.8031,Contingency.Condition,0.7892
aes,explicit,asap-aes_00003,5,259,and,Expansion,0.8151,Expansion.Conjunction,0.7873
aes,explicit,asap-aes_00003,5,278,and,Expansion,0.899,Expansion.Conjunction,0.8811
aes,explicit,asap-aes_00003,5,260-266,if-then,Contingency,0.8413,Contingency.Condition,0.8234
aes,explicit,asap-aes_00003,6,290,so,Contingency,0.9645,Contingency.Cause,0.9627
aes,explicit,asap-aes_00003,6,302,and,Expansion,0.8808,Expansion.Conjunction,0.8485
aes,explicit,asap-aes_00003,6,312,because,Contingency,0.8626,Contingency.Cause,0.818
aes,explicit,asap-aes_00003,6,318,and,Expansion,0.945,Expansion.Conjunction,0.9538
aes,explicit,asap-aes_00003,6,326,and,Expansion,0.9308,Expansion.Conjunction,0.8527
aes,explicit,asap-aes_00003,6,332,if,Contingency,0.8621,Contingency.Condition,0.7783
aes,explicit,asap-aes_00004,0,12,and,Expansion,0.886,Expansion.Conjunction,0.8676
aes,explicit,asap-aes_00004,0,26,and,Expansion,0.8493,Expansion.Conjunction,0.7965
aes,explicit,asap-aes_00004,0,61,because,Contingency,0.8442,Contingency.Cause,0.8461
aes,explicit,asap-aes_00004,1,148,and,Expansion,0.8937,Expansion.Conjunction,0.8298
aes,explicit,asap-aes_00004,1,161,when,Temporal,0.7612,Temporal.Asynchronous,0.3651
aes,explicit,asap-aes_00004,1,180,if,Contingency,0.9582,Contingency.Condition,0.934
aes,explicit,asap-aes_00004,2,293,if,Contingency,0.8757,Contingency.Condition,0.8608
aes,explicit,asap-aes_00004,2,229-230,for-example,Expansion,0.8338,Expansion.Instantiation,0.8797
aes,explicit,asap-aes_00004,3,417,however,Comparison,0.8721,Comparison.Concession,0.718
aes,explicit,asap-aes_00004,3,428,if,Contingency,0.8564,Contingency.Condition,0.8198
aes,explicit,asap-aes_00004,3,434,and,Expansion,0.7216,Expansion.Conjunction,0.5991
aes,explicit,asap-aes_00004,3,440,and,Expansion,0.864,Expansion.Conjunction,0.927
aes,explicit,asap-aes_00004,3,493,or,Expansion,0.8736,Expansion.Disjunction,0.6209
